"","시도코드","일시","발생건수","시도","평균기온(°C)","최저기온(°C)","최고기온(°C)","평균 풍속(m/s)","평균 현지기압(hPa)","일 최심신적설(cm)","일강수량(mm)","강수 계속시간(hr)","최다풍향(16방위)","SO2","CO","O3","NO2","PM10","PM25","PM10등급","PM25등급","년도","인구수","발병률"
"133","11",2016-05-12,36,"서울",17.8,12.1,24,2.7,1002.9,0,0,0,12,0.005180921,0.481668496,0.029996689,0.036758772,31.94754098,15.19618056,2,2,"2016",9805506,0.000367140665662741
"134","11",2016-05-13,36,"서울",18.6,12.7,25.4,2.1,1009.4,0,0.5,3.08,1,0.004497326,0.523126338,0.037205348,0.03219893,42.68708972,21.45918367,2,2,"2016",9805506,0.000367140665662741
"135","11",2016-05-14,35,"서울",20.2,15.1,26.9,2.3,1010.9,0,0,0,12,0.004825668,0.511111111,0.034189711,0.037276709,37.48383621,18.31228669,2,2,"2016",9805506,0.000356942313838776
"136","11",2016-05-15,33,"서울",17.4,12.3,24.2,2.7,999.4,0,45,10.17,11,0.004753747,0.464102564,0.035059829,0.024930556,34.64718853,19.13157895,2,2,"2016",9805506,0.000336545610190846
"137","11",2016-05-16,36,"서울",15.9,10.8,21.9,3.2,999.7,0,2.5,2.33,13,0.005664155,0.494073276,0.036288482,0.028265877,38.06490649,17.76532399,2,2,"2016",9805506,0.000367140665662741
"138","11",2016-05-17,36,"서울",19.3,10.9,26.6,1.9,1005.7,0,0,0,13,0.008047826,0.684187568,0.035320652,0.049572204,70.56297919,36.75342466,2,2,"2016",9805506,0.000367140665662741
"139","11",2016-05-18,36,"서울",22.3,13.5,29.5,1.9,1008,0,0,0,13,0.006168984,0.622502744,0.027434409,0.05402139,53.89858233,28.0220339,2,2,"2016",9805506,0.000367140665662741
"140","11",2016-05-19,36,"서울",24.3,16.3,31.9,1.6,1007.2,0,0,0,1,0.004862405,0.548834628,0.026955435,0.050359392,42.23452769,20.29391892,2,2,"2016",9805506,0.000367140665662741
"141","11",2016-05-20,36,"서울",24,16.8,31.6,1.8,1007.2,0,0,0,3,0.005579117,0.558414767,0.032916576,0.057187636,54.87702265,29.5152027,2,2,"2016",9805506,0.000367140665662741
"142","11",2016-05-21,35,"서울",24.1,17.8,30.4,2,1007.9,0,0,0,2,0.004323718,0.467773019,0.035019251,0.046141447,41.45797414,25.38525963,2,2,"2016",9805506,0.000356942313838776
"143","11",2016-05-22,33,"서울",24.7,17.6,31.7,1.9,1006,0,0,0,2,0.005083512,0.513782051,0.045018221,0.042199561,57.57543103,37.76689189,2,2,"2016",9805506,0.000336545610190846
"144","11",2016-05-23,36,"서울",23.3,18.3,29.4,2.1,1002.2,0,0,0,11,0.006188639,0.557020364,0.039055914,0.051255459,70.75082327,44.53412969,2,2,"2016",9805506,0.000367140665662741
"145","11",2016-05-24,36,"서울",16.8,15.4,21.8,2.6,996.9,0,38.5,11.17,10,0.004383369,0.442332613,0.03661987,0.030552916,35.04939627,22.77951389,2,2,"2016",9805506,0.000367140665662741
"146","11",2016-05-25,36,"서울",19.7,15.3,24.4,2.7,999.8,0,0,0,12,0.005429185,0.580665951,0.045876623,0.033685622,92.7449089,60.92773109,3,3,"2016",9805506,0.000367140665662741
"147","11",2016-05-26,36,"서울",19.4,17.5,22.9,1.8,1000.5,0,0,1.25,12,0.00682239,0.682948295,0.032828976,0.046339074,109.5586652,70.61148649,3,3,"2016",9805506,0.000367140665662741
"148","11",2016-05-27,36,"서울",20.9,14.8,27.1,1.7,1001.3,0,0,0,11,0.005739829,0.636263736,0.030614561,0.045698073,93.14270153,54.46735395,3,3,"2016",9805506,0.000367140665662741
"149","11",2016-05-28,36,"서울",21.7,17.2,28,2.1,997.9,0,0,0,12,0.006457265,0.585526316,0.033110043,0.044584402,78.79184549,39.39698492,2,2,"2016",9805506,0.000367140665662741
"150","11",2016-05-29,27,"서울",21.5,17.2,27.6,2.3,994.8,0,0,0,12,0.006985043,0.576644737,0.039370726,0.039464744,83.65618221,42.28666667,3,2,"2016",9805506,0.000275355499247056
"151","11",2016-05-30,36,"서울",22.1,16.9,28.9,2.4,996.9,0,0,0,12,0.00627115,0.636163175,0.044547334,0.041986985,94.01737242,53.5738255,3,3,"2016",9805506,0.000367140665662741
"152","11",2016-05-31,36,"서울",21.6,17.4,27.6,2.5,997.4,0,0,0,2,0.006253275,0.565027322,0.038217249,0.035915939,80.8313253,45.75879397,3,2,"2016",9805506,0.000367140665662741
"153","11",2016-06-01,36,"서울",23.3,17.1,29.9,2.1,997.4,0,0,0,2,0.004358011,0.433696838,0.032765795,0.033579521,43.61716172,21.97118644,2,2,"2016",9805506,0.000367140665662741
"154","11",2016-06-02,36,"서울",23.2,17.2,29.1,2.4,1000,0,0,0,12,0.004650933,0.419230769,0.033994512,0.039631175,38.35658043,17.70648464,2,2,"2016",9805506,0.000367140665662741
"155","11",2016-06-03,36,"서울",22.2,17.6,27.7,2.2,1000.9,0,0,0,12,0.00558379,0.462061404,0.036375685,0.043784228,47.99221357,24.70756303,2,2,"2016",9805506,0.000367140665662741
"156","11",2016-06-04,36,"서울",21.2,18.2,26.3,1.6,999.1,0,0,0,3,0.004776709,0.505982906,0.028866453,0.043424145,54.4423913,27.55333333,2,2,"2016",9805506,0.000367140665662741
"157","11",2016-06-05,31,"서울",24.7,17.3,32.2,1.7,1000.5,0,0,0,5,0.004615385,0.490918803,0.041155983,0.036194444,52.04422869,28.12541806,2,2,"2016",9805506,0.000316148906542916
"158","11",2016-06-06,35,"서울",23.3,20.8,28.4,2.3,1002.4,0,0,0.83,12,0.004209402,0.355555556,0.039119658,0.025969017,25.10021552,13.15932203,1,1,"2016",9805506,0.000356942313838776
"159","11",2016-06-07,36,"서울",21.7,19.6,25.9,1.7,1000.3,0,0.1,2.32,12,0.004905681,0.458738938,0.02812433,0.036599143,44.24505495,26.09965636,2,2,"2016",9805506,0.000367140665662741
"160","11",2016-06-08,36,"서울",22.1,18.2,27.7,2.3,999.7,0,0,0,12,0.004534409,0.406564551,0.023206452,0.034890205,39.89989236,23.57512953,2,2,"2016",9805506,0.000367140665662741
"161","11",2016-06-09,36,"서울",24.1,17.8,31.3,2,1000.9,0,0,0,12,0.004810251,0.49229923,0.023817884,0.04219193,54.94124048,30.87248322,2,2,"2016",9805506,0.000367140665662741
"162","11",2016-06-10,36,"서울",24.6,20.2,31.3,2.2,1001.6,0,0,0,11,0.00591342,0.559312639,0.029227273,0.047738095,61.75734494,36.02372881,2,2,"2016",9805506,0.000367140665662741
"163","11",2016-06-11,36,"서울",23.5,20.9,26.5,1.7,1000.1,0,3,2.8,11,0.00507265,0.45252193,0.022293803,0.030759615,50.07874865,30.36470588,2,2,"2016",9805506,0.000367140665662741
"164","11",2016-06-12,31,"서울",23.5,19.9,26.7,2.1,995.6,0,1.5,1.87,12,0.004268162,0.38978022,0.021643162,0.021360043,31.81954887,20.4770017,2,2,"2016",9805506,0.000316148906542916
"165","11",2016-06-13,36,"서울",23.5,19.4,29.6,2.4,992.2,0,0,0,10,0.004408451,0.571523915,0.026842904,0.034684724,65.18389554,37.19896194,2,2,"2016",9805506,0.000367140665662741
"166","11",2016-06-14,36,"서울",23.8,19.7,29.5,2.1,992.9,0,0,1.18,9,0.005375,0.534463895,0.030263948,0.040975322,53.30869565,30.81663837,2,2,"2016",9805506,0.000367140665662741
"167","11",2016-06-15,36,"서울",20.9,17.4,24.5,2.7,990.5,0,15.5,11,9,0.004383167,0.414347357,0.024950378,0.029859763,37.69456522,22.49741824,2,2,"2016",9805506,0.000367140665662741
"168","11",2016-06-16,36,"서울",20.9,18.6,24.9,2.8,990.3,0,0,0.27,10,0.004524229,0.444206009,0.037811159,0.027157895,33.11580087,18.77133106,2,2,"2016",9805506,0.000367140665662741
"169","11",2016-06-17,36,"서울",23.8,18.6,29.1,2.5,998,0,0,0,12,0.00528308,0.571367061,0.046365985,0.035032328,55.91487069,36.16808149,2,2,"2016",9805506,0.000367140665662741
"170","11",2016-06-18,36,"서울",24.5,20.1,29.9,1.8,1001.3,0,0,0,12,0.005530612,0.621794872,0.041900641,0.039695513,67.96898396,45.25252525,2,2,"2016",9805506,0.000367140665662741
"171","11",2016-06-19,28,"서울",24.1,20.3,29.3,1.9,998.1,0,0,1,11,0.004592105,0.488247863,0.030873932,0.030327991,42.08653846,27.85304054,2,2,"2016",9805506,0.000285553851071021
"172","11",2016-06-20,36,"서울",24.7,19.6,30.7,1.7,996.7,0,0,0,12,0.005016575,0.510452586,0.037143165,0.039617457,53.3819978,34.75762712,2,2,"2016",9805506,0.000367140665662741
"173","11",2016-06-21,36,"서울",26,21,31.3,1.7,996.8,0,0,0,2,0.005198257,0.611373391,0.038963519,0.052722103,64.2563818,42.26643599,2,2,"2016",9805506,0.000367140665662741
"174","11",2016-06-22,36,"서울",24.3,20.9,30.2,2,995.5,0,30.5,4.37,2,0.00512945,0.626492942,0.029477886,0.046498382,70.52480706,47.35602094,2,2,"2016",9805506,0.000367140665662741
"175","11",2016-06-23,36,"서울",24.7,19.6,29.4,2.1,995.9,0,0.1,1.38,12,0.004772826,0.540834248,0.031621064,0.037724213,48.64277959,31.55208333,2,2,"2016",9805506,0.000367140665662741
"176","11",2016-06-24,36,"서울",23.1,21.1,25.7,2,989.7,0,3.5,11.5,12,0.004338106,0.49369469,0.027485683,0.035207087,55.2629717,32.59961315,2,2,"2016",9805506,0.000367140665662741
"177","11",2016-06-25,36,"서울",22.8,19.2,26.7,2.8,993.1,0,0,0,12,0.004676535,0.415241228,0.034901316,0.028941822,34.36425339,17.56742557,2,2,"2016",9805506,0.000367140665662741
"178","11",2016-06-26,29,"서울",24.4,19.4,30.3,2.7,998.7,0,0,0,12,0.004734649,0.386184211,0.036617325,0.025504386,32.4813137,18.06806283,2,2,"2016",9805506,0.000295752202894986
"179","11",2016-06-27,36,"서울",24.4,19.9,29.5,1.6,999.8,0,0,0,12,0.006165198,0.491823204,0.028595815,0.043368943,36.65276212,20.92932862,2,2,"2016",9805506,0.000367140665662741
"180","11",2016-06-28,36,"서울",24.7,20.4,29.7,1.8,1000.5,0,0,0,9,0.005233781,0.518701008,0.033550336,0.043782998,62.27821229,40.53928571,2,2,"2016",9805506,0.000367140665662741
"181","11",2016-06-29,36,"서울",25.3,20.9,30.2,2.2,1000.3,0,0,0,9,0.005332599,0.457237569,0.03285872,0.039947137,39.05011136,24.13120567,2,2,"2016",9805506,0.000367140665662741
"182","11",2016-06-30,36,"서울",24.6,23,26.9,2.8,999.8,0,0.2,5.28,9,0.004457364,0.410011123,0.02436615,0.029361726,31.80691964,19.77272727,2,2,"2016",9805506,0.000367140665662741
"183","11",2016-07-01,36,"서울",24,22,26.6,2.3,994.5,0,108.5,13.03,12,0.004161111,0.385956965,0.016294513,0.02999667,22.8505618,13.46961326,1,1,"2016",9805506,0.000367140665662741
"184","11",2016-07-02,36,"서울",23.5,20.6,27.7,2.4,994.9,0,4,6.17,6,0.004125,0.341196388,0.025055242,0.026324324,15.89631336,8.851272016,1,1,"2016",9805506,0.000367140665662741
"185","11",2016-07-03,29,"서울",23.5,21.1,26.8,1.6,999.5,0,0,0,3,0.004306306,0.430855856,0.037029279,0.025833333,43.29296424,28.72293578,2,2,"2016",9805506,0.000295752202894986
"186","11",2016-07-04,36,"서울",21.8,20.2,24.1,3,999.4,0,29.5,13.67,10,0.00388149,0.427777778,0.01740404,0.030428571,23.54942529,13.6972973,1,1,"2016",9805506,0.000367140665662741
"187","11",2016-07-05,36,"서울",23.1,20.2,24.8,2.8,999.6,0,100.5,22.92,9,0.00406505,0.377613636,0.012155429,0.022735593,15.17945824,7.757469244,1,1,"2016",9805506,0.000367140665662741
"188","11",2016-07-06,36,"서울",22.9,20.3,26.9,1.9,1003.9,0,0,1.25,11,0.00466269,0.404395604,0.019801111,0.030329634,19.5337763,9.382352941,1,1,"2016",9805506,0.000367140665662741
"189","11",2016-07-07,36,"서울",24,20.1,28.5,1.3,1004.4,0,0,0.92,13,0.006042208,0.557945946,0.020600877,0.045050109,43.84732824,25.85714286,2,2,"2016",9805506,0.000367140665662741
"190","11",2016-07-08,36,"서울",27.3,21.2,32.4,1.8,999.9,0,0,0,12,0.00452603,0.561513514,0.027807903,0.040850972,57.76470588,35.19104991,2,2,"2016",9805506,0.000367140665662741
"191","11",2016-07-09,35,"서울",27.7,23.2,32.7,2,996.4,0,0,0,12,0.004412854,0.471147541,0.022739374,0.032327887,40.0877193,22.44033613,2,2,"2016",9805506,0.000356942313838776
"192","11",2016-07-10,29,"서울",27.9,23.2,33.1,1.8,994.7,0,0,0,2,0.005228355,0.440918803,0.027262404,0.033979701,36.62176724,21.70945946,2,2,"2016",9805506,0.000295752202894986
"193","11",2016-07-11,36,"서울",28.4,24.8,33.4,1.7,994,0,0,0.7,12,0.005360515,0.562017167,0.034895323,0.045148069,56.02171553,35.64310345,2,2,"2016",9805506,0.000367140665662741
"194","11",2016-07-12,36,"서울",26.3,22.1,30.9,2.1,992.3,0,3,5.25,12,0.006012903,0.455291577,0.022873288,0.036283871,39.41910966,26.40459364,2,2,"2016",9805506,0.000367140665662741
"195","11",2016-07-13,36,"서울",26.3,23.2,29.5,2.1,991.4,0,0,0.5,9,0.004809422,0.3680131,0.0122,0.029770878,32.5426009,17.40862069,2,2,"2016",9805506,0.000367140665662741
"196","11",2016-07-14,36,"서울",27.5,24,32.4,2.1,991.7,0,0.1,1.3,3,0.00443871,0.396170678,0.025688172,0.031501075,31.42170022,17.59965636,2,2,"2016",9805506,0.000367140665662741
"197","11",2016-07-15,36,"서울",26.2,23.7,29.2,2.6,994.2,0,1.5,4.17,2,0.00415493,0.381976113,0.022491874,0.027813651,21.20089286,9.919520548,1,1,"2016",9805506,0.000367140665662741
"198","11",2016-07-16,35,"서울",20.8,19.8,23.8,3.5,990.1,0,46.5,22.25,9,0.00404385,0.372317597,0.016360043,0.021635684,10.89942857,5.154237288,1,1,"2016",9805506,0.000356942313838776
"199","11",2016-07-17,27,"서울",21.7,20.4,23.1,2.6,996.9,0,2.5,6.25,13,0.004826923,0.380427807,0.018846154,0.019630342,16.03475336,9.147008547,1,1,"2016",9805506,0.000275355499247056
"200","11",2016-07-18,36,"서울",24.4,20.7,28.4,1.5,1000.4,0,0.2,1.17,1,0.005329361,0.429902492,0.015763814,0.030283857,29.45113636,16.14236707,1,2,"2016",9805506,0.000367140665662741
"201","11",2016-07-19,36,"서울",27.1,20.9,32.4,1.5,1001.1,0,0,0,2,0.004430939,0.514867841,0.030707048,0.039364537,38.33409091,21.49661017,2,2,"2016",9805506,0.000367140665662741
"202","11",2016-07-20,36,"서울",28.6,24,32.9,1.9,1002.7,0,0,0,4,0.004331126,0.499889625,0.031861872,0.038296582,38.66514286,22.70984456,2,2,"2016",9805506,0.000367140665662741
"203","11",2016-07-21,36,"서울",28.3,24.9,32.2,2.2,1001,0,0,0,4,0.004464088,0.431931818,0.030604494,0.03418091,32.86038593,19.1761658,2,2,"2016",9805506,0.000367140665662741
"204","11",2016-07-22,36,"서울",29.1,25.3,34.1,2.2,999.6,0,0,0,11,0.004405257,0.421670429,0.031717892,0.033998894,37.92248062,22.69535284,2,2,"2016",9805506,0.000367140665662741
"205","11",2016-07-23,35,"서울",28.7,27.2,31.6,1.9,998.9,0,0.5,2.82,12,0.004648504,0.437024609,0.023714761,0.032277356,43.50976139,27.16891892,2,2,"2016",9805506,0.000356942313838776
"206","11",2016-07-24,29,"서울",28,27,30.1,2,1000.5,0,0.5,1.78,12,0.004420321,0.381941309,0.015028302,0.023866453,39.0475162,25.30169492,2,2,"2016",9805506,0.000295752202894986
"207","11",2016-07-25,36,"서울",28.4,26.4,31.4,1.9,1000.6,0,0,0,10,0.004970842,0.388452915,0.016273563,0.029564324,44.32182628,30.49575552,2,2,"2016",9805506,0.000367140665662741
"208","11",2016-07-26,36,"서울",28.4,25.6,31.9,2.6,997.6,0,0,0,9,0.00488651,0.371797632,0.012614561,0.024775161,35.03941441,23.3409894,2,2,"2016",9805506,0.000367140665662741
"209","11",2016-07-27,36,"서울",27.6,26.7,28.9,3.2,994.6,0,0.5,2.17,10,0.004714602,0.396813187,0.014065922,0.024552255,35.85599078,22.94921191,2,2,"2016",9805506,0.000367140665662741
"210","11",2016-07-28,36,"서울",28,26.7,30.5,2.8,996.1,0,0.2,1.22,2,0.004216426,0.529922136,0.034153846,0.029133257,58.07102593,37.99125874,2,2,"2016",9805506,0.000367140665662741
"211","11",2016-07-29,36,"서울",26.3,23.4,28.4,1.6,999,0,59.5,8.63,9,0.004117127,0.616243094,0.017139932,0.038281179,47.27519819,29.18228279,2,2,"2016",9805506,0.000367140665662741
"212","11",2016-07-30,36,"서울",28.6,26.4,33,2.1,1001.1,0,0.5,3.75,12,0.004315171,0.45534188,0.025064693,0.030952851,45.49064906,30.46127367,2,2,"2016",9805506,0.000367140665662741
"213","11",2016-07-31,27,"서울",28.9,26.6,32.8,1.6,1001.5,0,0.2,1.25,1,0.004230439,0.388436831,0.015570175,0.021787281,39.57853982,26.70408163,2,2,"2016",9805506,0.000275355499247056
"214","11",2016-08-01,36,"서울",28.4,25.8,32.4,1.6,1000.4,0,0,0,12,0.004176211,0.412705367,0.0122,0.027208657,35.32772166,21.89536878,2,2,"2016",9805506,0.000367140665662741
"215","11",2016-08-02,36,"서울",27.2,25,31.1,1.2,999.3,0,2,1.5,2,0.004002203,0.45409292,0.010833898,0.030499441,29.54072398,16.55478261,1,2,"2016",9805506,0.000367140665662741
"216","11",2016-08-03,36,"서울",29.1,24,34.2,1.6,999.1,0,0,0,2,0.004162816,0.460491071,0.022895973,0.036512936,31.90808416,17.59208262,2,2,"2016",9805506,0.000367140665662741
"217","11",2016-08-04,36,"서울",30.7,26,35.7,1.6,999.6,0,0,0,2,0.00425,0.492519252,0.024773288,0.035372768,35.11491713,20.31514085,2,2,"2016",9805506,0.000367140665662741
"218","11",2016-08-05,36,"서울",31.2,26.5,36,1.8,999.6,0,0,0,12,0.004208696,0.550914962,0.032671096,0.040207877,44.0452099,26.560477,2,2,"2016",9805506,0.000367140665662741
"219","11",2016-08-06,36,"서울",30.5,26.6,34,1.7,998.1,0,0,0,12,0.004395143,0.591128149,0.043545455,0.038313212,60.95353982,39.26048951,2,2,"2016",9805506,0.000367140665662741
"220","11",2016-08-07,24,"서울",30.6,27,35,1.9,997.3,0,0,0,14,0.004676211,0.443708609,0.034579067,0.027630787,38.08482143,25.59827586,2,2,"2016",9805506,0.000244760443775161
"221","11",2016-08-08,36,"서울",30.5,26.4,35.5,1.8,997.5,0,0,0,3,0.004302247,0.456390135,0.026672474,0.029508159,41.36384181,25.32,2,2,"2016",9805506,0.000367140665662741
"222","11",2016-08-09,36,"서울",29.3,26.4,33.6,1.9,998.4,0,1,2.02,12,0.004022051,0.482838284,0.030759091,0.034851685,35.33223684,22.52151463,2,2,"2016",9805506,0.000367140665662741
"223","11",2016-08-10,36,"서울",29.4,26.1,34.8,1.9,999.9,0,0,0,12,0.004856674,0.542105263,0.033142534,0.037597714,66.93386545,43.74911032,2,2,"2016",9805506,0.000367140665662741
"224","11",2016-08-11,36,"서울",30.5,26.1,36.4,2,999.9,0,0,0,12,0.004403352,0.451454139,0.023400677,0.031167644,34.75675676,19.91087344,2,2,"2016",9805506,0.000367140665662741
"225","11",2016-08-12,36,"서울",30.4,26.4,35.9,2,997.8,0,0,0,12,0.004485777,0.451116071,0.02240724,0.03125522,44.79057018,27.72774869,2,2,"2016",9805506,0.000367140665662741
"226","11",2016-08-13,36,"서울",30.2,26.8,35.1,2.4,996.2,0,0,0,13,0.004439103,0.392596567,0.018147357,0.023945946,38.22473118,25.15025907,2,2,"2016",9805506,0.000367140665662741
"227","11",2016-08-14,29,"서울",28.9,27.3,31.8,1.9,994.8,0,0.2,0.33,12,0.004063715,0.365658747,0.01763914,0.018598876,37.62334802,27.41061947,2,2,"2016",9805506,0.000295752202894986
"228","11",2016-08-15,33,"서울",29.1,25.8,34,1.9,992.1,0,0,0.67,13,0.004178112,0.468608414,0.026678419,0.024608553,38.80952381,23.46543002,2,2,"2016",9805506,0.000336545610190846
"229","11",2016-08-16,36,"서울",29.3,26.2,34.9,1.6,991.6,0,0.5,0.92,13,0.005015021,0.57132116,0.03139545,0.036028634,49.00556793,28.61120543,2,2,"2016",9805506,0.000367140665662741
"230","11",2016-08-17,36,"서울",29.9,25.1,34.7,1.9,993.6,0,0,0,2,0.004274617,0.514442013,0.029563107,0.036079507,44.26644737,25.42611684,2,2,"2016",9805506,0.000367140665662741
"231","11",2016-08-18,36,"서울",29.9,26.2,34.3,1.6,995.6,0,0,0,2,0.004976009,0.581477398,0.036037077,0.044561659,57.66703418,34.82282794,2,2,"2016",9805506,0.000367140665662741
"232","11",2016-08-19,36,"서울",28.9,26.6,33.2,1.4,996.6,0,11.5,1.42,3,0.004688488,0.630275229,0.032743503,0.047776536,64.42325056,42.11130742,2,2,"2016",9805506,0.000367140665662741
"233","11",2016-08-20,35,"서울",30.1,26.5,34.9,1.7,996.4,0,0,0,2,0.004206593,0.465807175,0.031756044,0.033057692,35.90291262,21.25,2,2,"2016",9805506,0.000356942313838776
"234","11",2016-08-21,26,"서울",30.7,26.9,36.6,2.1,996.3,0,0,0.67,2,0.004231868,0.401473923,0.0381614,0.025315385,29.61630435,17.7140411,1,2,"2016",9805506,0.000265157147423091
"235","11",2016-08-22,36,"서울",30.7,25.8,36.3,2.1,996.1,0,0.4,0.33,2,0.004091941,0.443468208,0.030375289,0.03378427,31.53907135,18.36462094,2,2,"2016",9805506,0.000367140665662741
"236","11",2016-08-23,36,"서울",28.3,26,33,2.1,996.4,0,8,2.67,13,0.004187858,0.474827586,0.02707052,0.037022624,36.62111111,21.25795053,2,2,"2016",9805506,0.000367140665662741
"237","11",2016-08-24,36,"서울",29.1,26.4,32.9,1.8,996.9,0,0,0.58,12,0.004885463,0.476048565,0.025210056,0.038280837,37.86724701,22.21079258,2,2,"2016",9805506,0.000367140665662741
"238","11",2016-08-25,36,"서울",27.1,24,32.2,1.9,995.4,0,4.5,3.18,3,0.00446697,0.4584563,0.021248307,0.03420316,32.79276316,17.78103448,2,2,"2016",9805506,0.000367140665662741
"239","11",2016-08-26,36,"서울",23,19.5,28.2,3.6,999.1,0,20,6.08,3,0.003934558,0.345113636,0.02543352,0.021950838,16.62740657,6.513321492,1,1,"2016",9805506,0.000367140665662741
"240","11",2016-08-27,36,"서울",23.4,16.9,29.7,3.1,999.5,0,0,1.25,1,0.00397973,0.323258427,0.024735808,0.02205131,15.93669528,5.128205128,1,1,"2016",9805506,0.000367140665662741
"241","11",2016-08-28,27,"서울",21,18.3,24.5,2.6,995.8,0,1.5,7.07,13,0.003776316,0.310428101,0.020696581,0.015650589,12.54565217,4.547297297,1,1,"2016",9805506,0.000275355499247056
"242","11",2016-08-29,36,"서울",22.2,17.4,27.1,2,992.1,0,0,0,12,0.004029967,0.36809681,0.016984881,0.024078834,19.30594595,6.839590444,1,1,"2016",9805506,0.000367140665662741
"243","11",2016-08-30,36,"서울",20.6,17.9,24.5,3.3,982.4,0,0,1.33,11,0.004169061,0.380853392,0.018811135,0.021817087,30.0840708,9.046075085,2,1,"2016",9805506,0.000367140665662741
"244","11",2016-08-31,36,"서울",17.7,16.1,19.2,3.8,981,0,17.5,16.92,9,0.004255556,0.376607539,0.016363636,0.021936667,20.65027933,6.850340136,1,1,"2016",9805506,0.000367140665662741
"245","11",2016-09-01,36,"서울",23.2,15.8,28.6,3.1,990.5,0,0,0,3,0.004926352,0.638914027,0.035409966,0.037169683,64.62414579,32.62086957,2,2,"2016",9805506,0.000367140665662741
"246","11",2016-09-02,36,"서울",24.2,20.6,29,2.7,996.8,0,4.5,1.5,2,0.00414539,0.495324971,0.03411149,0.030041049,35.89932886,22.86971831,2,2,"2016",9805506,0.000367140665662741
"247","11",2016-09-03,36,"서울",23.9,20.4,28.6,1.8,998.8,0,0.5,2.67,2,0.003874725,0.502991453,0.025553419,0.032501068,24.19396552,13.36993243,1,1,"2016",9805506,0.000367140665662741
"248","11",2016-09-04,28,"서울",25.6,22.1,29.6,1.5,1001,0,0,0,12,0.003823271,0.505769231,0.018086538,0.028433761,24.19679144,12.78619529,1,1,"2016",9805506,0.000285553851071021
"249","11",2016-09-05,36,"서울",26.4,23,31.1,1.7,999.7,0,0,0,12,0.00415418,0.51516129,0.018933333,0.034225806,33.75381264,16.79623288,2,2,"2016",9805506,0.000367140665662741
"250","11",2016-09-06,36,"서울",24.7,21,29,1.8,999,0,0,0,12,0.005429372,0.601004464,0.02291387,0.038733259,60.79408419,35.46977547,2,2,"2016",9805506,0.000367140665662741
